"Subject.ID","Activities","time.BodyAcc.mean.X","time.BodyAcc.mean.Y","time.BodyAcc.mean.Z","time.BodyAcc.std.X","time.BodyAcc.std.Y","time.BodyAcc.std.Z","time.GravityAcc.mean.X","time.GravityAcc.mean.Y","time.GravityAcc.mean.Z","time.GravityAcc.std.X","time.GravityAcc.std.Y","time.GravityAcc.std.Z","time.BodyAccJerk.mean.X","time.BodyAccJerk.mean.Y","time.BodyAccJerk.mean.Z","time.BodyAccJerk.std.X","time.BodyAccJerk.std.Y","time.BodyAccJerk.std.Z","time.BodyGyro.mean.X","time.BodyGyro.mean.Y","time.BodyGyro.mean.Z","time.BodyGyro.std.X","time.BodyGyro.std.Y","time.BodyGyro.std.Z","time.BodyGyroJerk.mean.X","time.BodyGyroJerk.mean.Y","time.BodyGyroJerk.mean.Z","time.BodyGyroJerk.std.X","time.BodyGyroJerk.std.Y","time.BodyGyroJerk.std.Z","time.BodyAccMag.mean","time.BodyAccMag.std","time.GravityAccMag.mean","time.GravityAccMag.std","time.BodyAccJerkMag.mean","time.BodyAccJerkMag.std","time.BodyGyroMag.mean","time.BodyGyroMag.std","time.BodyGyroJerkMag.mean","time.BodyGyroJerkMag.std","frequency.BodyAcc.mean.X","frequency.BodyAcc.mean.Y","frequency.BodyAcc.mean.Z","frequency.BodyAcc.std.X","frequency.BodyAcc.std.Y","frequency.BodyAcc.std.Z","frequency.BodyAcc.meanFreq.X","frequency.BodyAcc.meanFreq.Y","frequency.BodyAcc.meanFreq.Z","frequency.BodyAccJerk.mean.X","frequency.BodyAccJerk.mean.Y","frequency.BodyAccJerk.mean.Z","frequency.BodyAccJerk.std.X","frequency.BodyAccJerk.std.Y","frequency.BodyAccJerk.std.Z","frequency.BodyAccJerk.meanFreq.X","frequency.BodyAccJerk.meanFreq.Y","frequency.BodyAccJerk.meanFreq.Z","frequency.BodyGyro.mean.X","frequency.BodyGyro.mean.Y","frequency.BodyGyro.mean.Z","frequency.BodyGyro.std.X","frequency.BodyGyro.std.Y","frequency.BodyGyro.std.Z","frequency.BodyGyro.meanFreq.X","frequency.BodyGyro.meanFreq.Y","frequency.BodyGyro.meanFreq.Z","frequency.BodyAccMag.mean","frequency.BodyAccMag.std","frequency.BodyAccMag.meanFreq","frequency.BodyBodyAccJerkMag.mean","frequency.BodyBodyAccJerkMag.std","frequency.BodyBodyAccJerkMag.meanFreq","frequency.BodyBodyGyroMag.mean","frequency.BodyBodyGyroMag.std","frequency.BodyBodyGyroMag.meanFreq","frequency.BodyBodyGyroJerkMag.mean","frequency.BodyBodyGyroJerkMag.std","frequency.BodyBodyGyroJerkMag.meanFreq"
"16","WALKING_DOWNSTAIRS",6186.63829787234,5764,6350.48936170213,9258.63829787234,1898.68085106383,6115.85106382979,5070.04255319149,5629.8085106383,1738.42553191489,2684.36170212766,3717.02127659574,2777.93617021277,3132.3829787234,4141.40425531915,4591.27659574468,3662.1914893617,1407.82978723404,896,5992.95744680851,4922.53191489362,2774.68085106383,2163.65957446808,2702.57446808511,2893.21276595745,5974.31914893617,5934.68085106383,4818,3597.08510638298,1969.93617021277,2667.55319148936,9032.55319148936,8159.70212765957,9032.55319148936,8159.70212765957,1579.91489361702,3242.51063829787,1961.10638297872,2284.95744680851,2859.04255319149,2228.08510638298,7742.55319148936,2216.36170212766,4967.46808510638,9427.17021276596,2043.36170212766,4504.59574468085,4848.02127659574,4453.97872340426,4907.91489361702,1588.48936170213,1782.17021276596,1267.31914893617,3553.04255319149,1417.95744680851,791.723404255319,3280.21276595745,4242.46808510638,3764,2498.46808510638,2155.44680851064,2263.36170212766,2077.31914893617,3012.04255319149,3182,4304.82978723404,7011.51063829787,4143.31914893617,8161.85106382979,4461.42553191489,5410.40425531915,3590.46808510638,3323.57446808511,3588.95744680851,2562.72340425532,2565.48936170213,5994.65957446809,2164.27659574468,2352.17021276596,4408.14893617021
"16","WALKING_UPSTAIRS",5071.09803921569,6444.60784313726,6295.11764705882,2494.52941176471,1032.3137254902,2836.58823529412,2782.49019607843,5801.01960784314,3083.58823529412,2920.33333333333,2730.23529411765,3012.60784313725,2923.82352941176,4165.33333333333,5662.17647058824,3116.90196078431,2378.25490196078,2746.13725490196,7740.3137254902,5797.64705882353,2280.90196078431,2624.39215686275,3064.94117647059,2548.64705882353,4248.11764705882,6169.88235294118,5602.82352941176,4194.52941176471,3800.03921568627,4133.37254901961,1469.8431372549,1900.07843137255,1469.8431372549,1900.07843137255,3232.90196078431,2853.78431372549,1945.1568627451,3023.01960784314,4232.37254901961,4212.80392156863,2958.50980392157,1604.90196078431,2005.58823529412,2218.76470588235,903.294117647059,2763.37254901961,4809.11764705882,2367.33333333333,2599.45098039216,3332.27450980392,2825.43137254902,2727.96078431373,3287.64705882353,2241.60784313725,2712.19607843137,2905.50980392157,5739.72549019608,4607.98039215686,3389.41176470588,3548.92156862745,3196.70588235294,2376.17647058824,2762.60784313725,2346.21568627451,4323.25490196078,3569.39215686275,4112.66666666667,2018.62745098039,2221.56862745098,2342.03921568627,2743.3137254902,2903.86274509804,5158.09803921569,3839.11764705882,2864.19607843137,3277.80392156863,4189.94117647059,4279.47058823529,5338.43137254902
"17","LAYING",4929.53521126761,5385.14084507042,5912.25352112676,6204.95774647887,5309.16901408451,6408.64788732394,306.577464788732,8898.56338028169,8794.81690140845,5356.64788732394,5093.42253521127,5131.6338028169,6770.95774647887,5236.39436619718,4593.28169014085,6667.54929577465,7354.32394366197,7716.56338028169,4295.74647887324,4634.88732394366,6566.42253521127,7665.43661971831,7696.15492957746,8173.91549295775,4865.56338028169,4844.84507042254,4714.9014084507,7726.59154929577,7677.53521126761,8647.12676056338,5350.19718309859,5978.25352112676,5350.19718309859,5978.25352112676,7534.60563380282,7118.64788732394,7232.07042253521,7653.46478873239,8035.80281690141,7893.47887323944,6499.19718309859,5891.18309859155,6871.16901408451,6071.6338028169,5554.04225352113,6358.40845070423,4967.3661971831,5607.25352112676,5393.42253521127,6930.53521126761,7641.95774647887,7719.2676056338,6694.81690140845,7255.50704225352,7662.85915492958,6994.12676056338,7254.43661971831,6843.47887323944,7579.15492957746,7889.46478873239,8200.52112676056,7632.74647887324,7589,8229.33802816901,5853.6338028169,6515.9014084507,6663.70422535211,6316.45070422535,6489.88732394366,3831.22535211268,7040.16901408451,7189.14084507042,6844.67605633803,8003.56338028169,7719.23943661972,5084.23943661972,8000.22535211268,7775.07042253521,6325.08450704225
"17","SITTING",5135.375,4004.984375,4605.609375,8190.328125,6273.625,7350.125,7623.515625,6136.4375,2802.4375,7836,6461.109375,6051.96875,7393.3125,5871.703125,5256.171875,8449.0625,8136.296875,8572.65625,3454.078125,5658.03125,6341.21875,8896.796875,8249.375,7949.53125,6001.078125,4960.578125,5335.1875,9241.828125,9170.578125,8894.171875,6728.609375,7076.328125,6728.609375,7076.328125,8873.84375,8128.703125,7926.96875,8170.34375,9393.015625,9022.71875,8376.671875,6775.1875,7804.78125,8088.0625,6519.59375,7264.015625,7173.28125,6163.515625,6291.84375,8610.65625,8383.15625,8509.34375,8565.265625,8074.625,8552.796875,7501.09375,7485.71875,7259.734375,8740.40625,8576.265625,7940.59375,8888.1875,8067.109375,8027.046875,7377.640625,5456.53125,7233.59375,7224.421875,7603.8125,5477.03125,8070.90625,8072.578125,7084.859375,8440.5,8415.921875,5287.578125,9233.078125,9149.21875,7198.109375
"17","STANDING",4950.51282051282,4147.07692307692,4372.34615384615,7683.38461538462,5904.42307692308,7354.67948717949,4519,3444.92307692308,2800.92307692308,7157.58974358974,6523.01282051282,6699.10256410256,7314.30769230769,5946.51282051282,5004.17948717949,8315.62820512821,7861.44871794872,8715.11538461538,3773.70512820513,5403.82051282051,6884.9358974359,7822.16666666667,8176.79487179487,8046.42307692308,4349.35897435897,4670.57692307692,5133.98717948718,8452.5641025641,8869.64102564103,8670.33333333333,6622.52564102564,7228.32051282051,6622.52564102564,7228.32051282051,8738.61538461538,8119.83333333333,7750.66666666667,8198.30769230769,8948.79487179487,8889.47435897436,7968.35897435897,6518.84615384615,7966.9358974359,7530.02564102564,6118.53846153846,7226.17948717949,5667.01282051282,5424.89743589744,5812.47435897436,8478.41025641026,8079.58974358974,8653.92307692308,8440.89743589744,7860.83333333333,8694.34615384615,7829.03846153846,7761.21794871795,7074.46153846154,7827.30769230769,8453.87179487179,8068.05128205128,7769.57692307692,8015.07692307692,8115.24358974359,4722.94871794872,4777.33333333333,6219.14102564103,7383.98717948718,7741.79487179487,5693.33333333333,8034.94871794872,8124.02564102564,7332.64102564103,8528.35897435897,8262.37179487179,4683.62820512821,8908.39743589744,8906.58974358974,6826.84615384615
"17","WALKING",4684.50819672131,4555.4262295082,6079.75409836066,1755.14754098361,4473.54098360656,1346.2131147541,5637.27868852459,5611.08196721311,1341.98360655738,5079.83606557377,4653.7868852459,4712.70491803279,3368,4451.80327868852,6065.88524590164,1926.08196721311,2501.04918032787,2214.45901639344,6226.85245901639,3881.29508196721,4766.31147540984,2368.08196721311,1978.16393442623,2441.83606557377,4798.04918032787,5589.34426229508,4904.11475409836,1844.45901639344,1919.96721311475,2487.4262295082,864.868852459016,2869.19672131148,864.868852459016,2869.19672131148,1723.32786885246,1217.49180327869,2223.59016393443,3140.01639344262,2084.75409836066,1715.03278688525,2081.68852459016,2760.91803278689,2133.52459016393,1596.98360655738,2910.52459016393,1180.59016393443,4980.27868852459,5430.88524590164,3186.6393442623,2454.27868852459,1197.18032786885,2375.77049180328,1802.3606557377,4595.22950819672,1995.3606557377,3747.86885245902,4025.55737704918,4023.55737704918,2321.86885245902,2257.80327868852,2521.06557377049,2288.6393442623,1788.83606557377,2450.09836065574,3807.52459016393,5855.75409836066,2221.47540983607,2499.91803278689,3561.81967213115,6709.96721311475,1724.86885245902,892.540983606557,4306.39344262295,2882.75409836066,3568.19672131148,8046.26229508197,2101.18032786885,1396.16393442623,6031.85245901639
"17","WALKING_DOWNSTAIRS",5784.02173913043,5486.30434782609,6595.13043478261,9219.80434782609,4840.0652173913,3756.23913043478,5810.91304347826,4861.4347826087,2799.86956521739,2351.36956521739,3184.17391304348,2807.10869565217,3165.76086956522,3999.45652173913,4957.52173913043,2836.89130434783,1770.82608695652,2265.71739130435,6183.34782608696,4548.58695652174,2932.5,2000,2132,3110.73913043478,5449.4347826087,6127.65217391304,5317.91304347826,2705.28260869565,2071.5652173913,2681.32608695652,8555.0652173913,8004.08695652174,8555.0652173913,8004.08695652174,1626.04347826087,2355.41304347826,1696.54347826087,1685.17391304348,2362.04347826087,2309.41304347826,5291.39130434783,3281.86956521739,2304.41304347826,9680.10869565217,4458.84782608696,3583.04347826087,5688.4347826087,2599.71739130435,3026.63043478261,2029.4347826087,1980.80434782609,2176.13043478261,3524.17391304348,1678,2348.45652173913,4196.65217391304,5893.21739130435,3989.23913043478,2152.9347826087,2014.97826086957,2528.84782608696,1939.08695652174,2155.10869565217,3381.58695652174,4191,4754.08695652174,3660.41304347826,7662.82608695652,3898.54347826087,3529.19565217391,2543.63043478261,2262.86956521739,3445.4347826087,1844.76086956522,1976.52173913043,5128.41304347826,2181.86956521739,2532.15217391304,4811.84782608696
"17","WALKING_UPSTAIRS",4518.08333333333,7362.9375,6400.5625,3947.64583333333,5263.875,2663.4375,3149.60416666667,3744.41666666667,2306.16666666667,2812.04166666667,1759.85416666667,3640.45833333333,2463.125,4689.5625,5261.875,1410.29166666667,1940.79166666667,3327.54166666667,7394.5,5442.45833333333,2320.64583333333,2602.08333333333,2405.5,1425.16666666667,5343.10416666667,6076.1875,5689.85416666667,3407.8125,2863.875,3365.95833333333,5587.54166666667,2592.91666666667,5587.54166666667,2592.91666666667,2231.45833333333,2118.89583333333,2307.95833333333,2619.22916666667,3351.5,3136.375,1896.95833333333,2816.41666666667,2378.22916666667,4335.125,5274.41666666667,3334.5,5715.5625,3271.125,2443.72916666667,1922.25,2213.54166666667,3308.77083333333,1431.9375,2212.72916666667,3291.875,4408.22916666667,4936.58333333333,4789.04166666667,2869.91666666667,2564.33333333333,1806.0625,2665.47916666667,2231.60416666667,1306.375,3627.85416666667,3398.04166666667,3611.45833333333,1817.9375,769.270833333333,1459.6875,1909.60416666667,2313.08333333333,2746.1875,2735.16666666667,2559.77083333333,4532.25,3029.1875,3302.41666666667,4727.95833333333
"18","LAYING",5072.24615384615,2926.12307692308,2303.50769230769,6184.61538461538,6792.49230769231,8240.81538461539,380.953846153846,9171.15384615385,8275.89230769231,6439.26153846154,8756.18461538461,8668.93846153846,7391.61538461538,6299.44615384615,4830.2,6241.03076923077,7055.52307692308,8475.03076923077,3693.93846153846,5441.29230769231,7118.86153846154,8912,7797.16923076923,8108.07692307692,5869.29230769231,4606.95384615385,5001.70769230769,9199.58461538462,7704.04615384615,7910.63076923077,7069.26153846154,7539.64615384615,7069.26153846154,7539.64615384615,7348.70769230769,7176.15384615385,7966.01538461538,8288.61538461538,8212.98461538462,8076.70769230769,6311.35384615385,6983.18461538462,8568.6,6131.03076923077,7144.67692307692,8174.8,5470.36923076923,7454.10769230769,7476.66153846154,6451.86153846154,7426.76923076923,8416.50769230769,6341.50769230769,6866.07692307692,8479.47692307692,7171.23076923077,7133.23076923077,7879.38461538462,8829.07692307692,7896.72307692308,7913.72307692308,8877.56923076923,7703.04615384615,8251.56923076923,6137.06153846154,4848.2,7282.21538461538,7350.04615384615,8242.27692307692,7155.6,7057.70769230769,7299.18461538462,6921.26153846154,8276.70769230769,8524.21538461539,6929.52307692308,8058.47692307692,8153.92307692308,6434.93846153846
"18","SITTING",5256.45614035088,2720.54385964912,3360.82456140351,7705.43859649123,6306.80701754386,7655.0701754386,6096.82456140351,7796,5400.0350877193,8296.64912280702,7875.17543859649,7685.66666666667,7549.21052631579,6257.31578947368,5328.0701754386,7562.26315789474,6917.77192982456,8250.56140350877,3367.29824561404,5827.22807017544,6094.05263157895,8882.31578947369,8225.9649122807,8055.33333333333,6217.82456140351,4836.22807017544,5512.38596491228,8671.15789473684,8598.59649122807,8182.08771929825,7234.14035087719,7607.01754385965,7234.14035087719,7607.01754385965,7826.35087719298,7525.0350877193,8116.77192982456,8556.43859649123,8761.82456140351,8758.80701754386,7779.28070175439,6441.61403508772,8039.77192982456,7658.52631578947,6688.17543859649,7584.40350877193,7126.45614035088,6817.31578947368,5946.26315789474,7779.57894736842,7146.0350877193,8266.56140350877,7633.0701754386,6935.45614035088,8172.1052631579,7616.9649122807,6352.85964912281,6766.77192982456,8614.94736842105,8411.57894736842,7896.24561403509,8913.0350877193,8090.8947368421,8188.71929824561,6892.98245614035,5008.31578947368,6554.73684210526,7455.64912280702,8278.47368421053,7091.64912280702,7432.22807017544,7639.15789473684,7584.05263157895,8704.94736842105,8699.42105263158,6220.61403508772,8777.05263157895,8769.9298245614,6934.80701754386
"18","STANDING",5506.21917808219,4074.72602739726,3894.79452054795,7238.98630136986,4959.95890410959,6491.7397260274,7307.94520547945,2336.17808219178,5468.58904109589,8257.43835616438,6471.84931506849,6693.43835616438,7177.43835616438,5875.57534246575,5062.61643835616,7175.35616438356,6069.35616438356,7792.83561643836,4226.72602739726,6105.58904109589,6864.50684931507,6733.49315068493,7400.79452054795,6990.7397260274,4520.43835616438,4619.06849315068,5006.57534246575,7003.2602739726,7793.86301369863,6853.13698630137,5949.8904109589,6481.27397260274,5949.8904109589,6481.27397260274,7085.50684931507,6837.21917808219,6752.79452054795,7064.93150684932,7341.02739726027,7448.35616438356,7271.46575342466,5281.65753424658,7055.54794520548,7223.71232876712,5288.53424657534,6411.60273972603,6310.21917808219,4985.02739726027,4652.27397260274,7375.12328767123,6319.17808219178,7689.8904109589,7278.04109589041,6065.39726027397,7903.19178082192,7630.56164383562,4139.45205479452,6167.15068493151,6633.64383561644,7599.06849315068,6848.19178082192,6727.21917808219,7270.21917808219,7127.8904109589,4974.08219178082,5280.60273972603,5371.98630136986,6372.35616438356,7126.06849315068,4507.52054794521,6713.19178082192,7012.75342465753,6804.16438356164,7268.76712328767,7213.47945205479,4733.13698630137,7466.76712328767,7489.64383561644,4765.83561643836
"18","WALKING",5013.80357142857,6845.91071428571,6214.17857142857,2296.39285714286,1244.33928571429,2651.67857142857,5604.5,3741.83928571429,5255.01785714286,5418.10714285714,5594.19642857143,5954.125,2375.07142857143,4401.23214285714,4995.5,2039.64285714286,1669.66071428571,3116.16071428571,5364.69642857143,3776.55357142857,4326.03571428571,4326.32142857143,2362.76785714286,3427.82142857143,4435.21428571429,5128.92857142857,4961.55357142857,3134.125,3029.69642857143,3821.71428571429,1954.32142857143,2886.03571428571,1954.32142857143,2886.03571428571,2427.125,2400.83928571429,3464.08928571429,3862.48214285714,3353.82142857143,3619.51785714286,2217.89285714286,1526.39285714286,2978.66071428571,2273.57142857143,1536.26785714286,2615.16071428571,4043.71428571429,6303.55357142857,4759.67857142857,2413.83928571429,2100.96428571429,3038.53571428571,2073.14285714286,1586.10714285714,3137.64285714286,2861.32142857143,3068.78571428571,3250.98214285714,3887.17857142857,2980.23214285714,3568.05357142857,4376.78571428571,1976.85714285714,3432.89285714286,5770.30357142857,3549.17857142857,3131.625,2453.80357142857,3608.51785714286,6406.80357142857,2334.625,2374.21428571429,4198.23214285714,3816.78571428571,4122.66071428571,7348.28571428571,3506.42857142857,3804.55357142857,6447.23214285714
"18","WALKING_DOWNSTAIRS",5840.89090909091,6641.09090909091,5885.58181818182,1596.58181818182,1371.49090909091,2685.87272727273,6060.07272727273,2921.05454545455,4153.38181818182,3121.34545454545,2396.50909090909,2848.70909090909,3392.45454545455,3997.67272727273,4716.72727272727,2188.6,2503.4,3282.25454545455,6143.56363636364,5417.90909090909,3163.43636363636,2773.69090909091,3532.07272727273,3273.49090909091,5279.36363636364,5451.74545454545,4712.85454545455,3957.94545454545,3580.23636363636,3329.10909090909,1974.56363636364,1312.43636363636,1974.56363636364,1312.43636363636,3123.12727272727,2083.81818181818,2497.21818181818,2976.2,3979.18181818182,3782.2,2006.47272727273,1680.54545454545,3137.27272727273,1434,1601.01818181818,2556.6,4786.4,2579.61818181818,2920.03636363636,2368.01818181818,2813.18181818182,3222.01818181818,2409.90909090909,2518.52727272727,3282.50909090909,3009.29090909091,4468.07272727273,3109.36363636364,2983.8,3577.30909090909,2960.72727272727,2849.90909090909,3364.6,3449.89090909091,3910.18181818182,3856.30909090909,3576.89090909091,1411.34545454545,1510.50909090909,2603.03636363636,2155.89090909091,2126.85454545455,4301.92727272727,3560.83636363636,2937.47272727273,4301.32727272727,3813.8,3822.70909090909,3862.2
"18","WALKING_UPSTAIRS",5088.56896551724,6761.29310344828,6715.46551724138,2361.86206896552,1382.05172413793,1835.43103448276,3930.48275862069,4844.08620689655,5664.13793103448,3165.81034482759,3146.8275862069,2563.86206896552,2884.6724137931,4403.10344827586,5620.89655172414,3336.12068965517,3065.86206896552,4093.3275862069,5947.41379310345,5534.51724137931,3373.58620689655,3281.6724137931,2509.72413793103,2693.18965517241,5137.27586206897,5733.5,4866.55172413793,4372.93103448276,4253.51724137931,4180.10344827586,1907.72413793103,2219.27586206897,1907.72413793103,2219.27586206897,3778.48275862069,3280.68965517241,2476.15517241379,3125.79310344828,4447.37931034483,4439.70689655172,2917.01724137931,2019.62068965517,3277.20689655172,2046.70689655172,1543.37931034483,1331.3275862069,5642.18965517241,3187.93103448276,2802.06896551724,3565.51724137931,3374.53448275862,4005.10344827586,3490.43103448276,3080.37931034483,4141.77586206897,3662.46551724138,4775.65517241379,4564.18965517241,3668.08620689655,3693.20689655172,3290.86206896552,3135.81034482759,1947.05172413793,2625.81034482759,4265.10344827586,5370.84482758621,3519.93103448276,2539.5,2421.03448275862,1921.44827586207,3210.74137931034,3291.96551724138,3313.86206896552,3967.06896551724,2891.63793103448,3717.37931034483,4421.41379310345,4524.63793103448,5171.51724137931
"19","LAYING",4532,3668.22891566265,2669.28915662651,5398.86746987952,5926.15662650602,8001.31325301205,1639.6265060241,9107.09638554217,8643.69879518072,4801.86746987952,7870.75903614458,8640.71084337349,6936.22891566265,6143.30120481928,4978.38554216867,5896.26506024096,5957.25301204819,7830.71084337349,3639.90361445783,5181.1686746988,6904.39759036145,7575.1686746988,6494.21686746988,7069.04819277108,4919.25301204819,4589.07228915663,4856.21686746988,6627.72289156627,6653.8313253012,6882.56626506024,5999.46987951807,6426.19277108434,5999.46987951807,6426.19277108434,6623.43373493976,6116.12048192771,6664.5421686747,7075.73493975904,6775.26506024096,6646.63855421687,5631.97590361446,5939.95180722892,8124.81927710843,5338.25301204819,6401.65060240964,8037.30120481928,5942.21686746988,7758.19277108434,7474.84337349398,6027.0843373494,6254.0843373494,7827.19277108434,6109.57831325301,5883.44578313253,7784.01204819277,6523.02409638554,7453.78313253012,7775.03614457831,7044.71084337349,6646.02409638554,6934.78313253012,7766.36144578313,6418.5421686747,7214.87951807229,7987.86746987952,5459.33734939759,6717.31325301205,6300.10843373494,7125.6265060241,5857.13253012048,6085.10843373494,6128.26506024096,5740.71084337349,7068.36144578313,7333.34939759036,5582.90361445783,6682.81927710843,6662.68674698795,4559.75903614458
"19","SITTING",4849.60273972603,4118.57534246575,4062.12328767123,5404.65753424658,5246.94520547945,6402.58904109589,2655.93150684932,7915,7590.95890410959,5351.93150684932,6621.72602739726,6433.17808219178,7032.71232876712,6267.97260273973,5261.90410958904,6523.21917808219,6578.49315068493,7673.1095890411,4198,5058.45205479452,6407.56164383562,7921.68493150685,6260.65753424658,6602.3698630137,5905.90410958904,4397.60273972603,5021.05479452055,7733.47945205479,7122.83561643836,7155.28767123288,5668.58904109589,6018.45205479452,5668.58904109589,6018.45205479452,7220.45205479452,6721.78082191781,6559.80821917808,6898.79452054795,7452.45205479452,7222.91780821918,5836.32876712329,5682.23287671233,6935.35616438356,5247.17808219178,5539.86301369863,6310.34246575342,3663.78082191781,4778.90410958904,4489.7397260274,6622.61643835616,6832.24657534247,7536.19178082192,6764.45205479452,6549,7820.27397260274,6251.34246575342,5106.35616438356,6188.49315068493,7650.83561643836,6575.13698630137,6662.34246575342,7958.43835616438,6087.28767123288,6682.83561643836,5687.94520547945,4350.82191780822,3479.43835616438,6081.30136986301,6575.67123287671,4022.67123287671,6637.46575342466,6790.20547945205,6110.6301369863,7068.09589041096,7041.06849315068,3828.93150684932,7250.80821917808,7246.1095890411,4918.20547945205
"19","STANDING",5302.57534246575,4859.82191780822,5653.05479452055,7031.43835616438,4935.23287671233,6413.30136986301,6880.84931506849,2872.15068493151,5059.93150684932,7895.58904109589,5837.13698630137,5708.13698630137,7236.35616438356,5638.76712328767,5770.91780821918,6888.15068493151,6138.64383561644,7549.75342465753,4553.79452054795,5811,6038.28767123288,6426.6301369863,7096.67123287671,6762.06849315068,3823.91780821918,4950.71232876712,4832.78082191781,6786.65753424658,7775.60273972603,7113.72602739726,5707.45205479452,6156.61643835616,5707.45205479452,6156.61643835616,7020.94520547945,6662.46575342466,6501.41095890411,6828.67123287671,7348.87671232877,7403.09589041096,7011.05479452055,5318.58904109589,6851.04109589041,7040.60273972603,5251.72602739726,6359.69863013699,6682.57534246575,4650.21917808219,5008.79452054795,7068.82191780822,6408.20547945205,7480.02739726027,7007.68493150685,6099.20547945205,7605.56164383562,7386.2602739726,5114.15068493151,6281.06849315068,6332.39726027397,7332.83561643836,6713.86301369863,6401.50684931507,6950.2602739726,6875.69863013699,4571.45205479452,4837.67123287671,5021.28767123288,6108.97260273973,6772.57534246575,4318.24657534247,6597.84931506849,6705.50684931507,6330.19178082192,7049.60273972603,6943.50684931507,3908.08219178082,7450.35616438356,7411.1095890411,4740.78082191781
"19","WALKING",5044.61538461538,6591.21153846154,6356.65384615385,4271.01923076923,8609.96153846154,3954.80769230769,6176.26923076923,2860,2163.05769230769,3832.73076923077,3821.55769230769,3932.42307692308,2801.71153846154,4275.55769230769,4852.07692307692,8695.69230769231,7782.03846153846,2663.67307692308,5995.30769230769,4668.71153846154,3744.30769230769,4766.78846153846,3878.96153846154,2365.30769230769,6394.46153846154,5885.63461538462,5012.48076923077,8285.94230769231,2539.88461538462,912.326923076923,7342.48076923077,2665.01923076923,7342.48076923077,2665.01923076923,8536.09615384615,5783.73076923077,8112.63461538462,4673.76923076923,3173.42307692308,1801.38461538462,5351.84615384615,9090.51923076923,4254.42307692308,4498.84615384615,7971.75,2669.61538461538,2896.44230769231,5770.11538461538,7645.92307692308,7240.57692307692,5989.55769230769,3769.32692307692,8012.5,7808.80769230769,2370.40384615385,2428.65384615385,3797.25,5117.69230769231,9907.76923076923,4453.53846153846,6057.03846153846,2588.73076923077,3605.36538461538,737.519230769231,3935.76923076923,4588.32692307692,5037.67307692308,6484.53846153846,1651.30769230769,7226.75,7223.82692307692,4639.17307692308,4617.75,3552.01923076923,1717.78846153846,7317.67307692308,1474.61538461538,1631.98076923077,6059.11538461538
"19","WALKING_DOWNSTAIRS",5717.51282051282,7259.4358974359,6785.07692307692,10072.2820512821,9708.28205128205,5154.48717948718,3986.46153846154,2623.94871794872,2536.02564102564,1188.41025641026,1800.07692307692,2417.4358974359,2763.66666666667,4102.61538461538,4941.15384615385,10056.4871794872,9644.15384615385,5217.51282051282,6068.92307692308,6067.33333333333,4132.61538461538,9351.79487179487,5220.53846153846,4658.74358974359,6737.92307692308,6346.76923076923,6130.92307692308,7474.89743589744,5268.23076923077,7404.92307692308,10002.6153846154,9961.05128205128,10002.6153846154,9961.05128205128,9869.89743589744,9766.69230769231,9605.46153846154,7853.58974358974,4912.4358974359,5099.5641025641,10025.4615384615,9811.82051282051,5316.76923076923,10071.9230769231,9764.41025641026,5054.30769230769,3711.94871794872,5010.76923076923,7512.76923076923,9817.30769230769,9506.51282051282,5146.94871794872,10091.1025641026,9342.38461538462,4817.5641025641,2048.10256410256,3781.61538461538,3732.10256410256,10185.0512820513,5246.05128205128,8727.25641025641,8790.61538461538,5054.84615384615,1606.64102564103,3810.48717948718,6895.53846153846,8159.51282051282,9990.61538461538,7613.17948717949,6306.61538461538,9988.5641025641,9239.64102564103,4966.58974358974,7466.30769230769,5616.66666666667,5944.35897435897,5035.66666666667,4280.89743589744,5616.30769230769
"19","WALKING_UPSTAIRS",5060.475,6864.35,6977.025,1934.575,8349.275,3540.4,3173.925,5686.25,2269.15,2127.625,2525.55,1540.95,2555.6,4769.475,5678.85,2013.05,5444.7,1570.975,7616.4,4004.875,2531.4,1772.75,3594.95,3894.85,5416.075,5561.5,5520.375,971.725,1701.35,1662.675,6788.325,1744.45,6788.325,1744.45,3290.825,1730.325,5172.075,1426.35,1335.6,1545.675,2223.075,7488.325,2721.225,3080.75,8128.825,2548.375,3748.2,4920.45,4974.3,1900.1,3581.875,1496,1072.775,5350.75,1786.2,2894.45,3754,2769.3,2438.225,3723.225,4933.525,2129.25,3286.875,3212.375,6103.3,3323.75,3480.3,3957,1746.875,6705.725,2509,2273.725,5860.775,1407.325,1531.2,6695.475,1330.625,2007.525,6293.225
